 Step;                               Task;                               File;      Line;                 Function;        Time(s);        Time(%);     Memory(GB);      Memory(%);         CPU(%);Comment;
  981;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0554;         1.1521;        42.3281;        52.6735;         0.0000;     ;
  982;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0000;        42.3281;        52.6735;         0.0000;     ;
  983;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0000;        42.3281;        52.6735;         0.0000;     ;
  984;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0230;         0.4773;        42.6562;        53.0819;         0.0000;     ;
  985;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0000;        42.6562;        53.0819;         0.0000;     ;
  986;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0000;        42.6562;        53.0819;         0.0000;     ;
  987;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0231;         0.4792;        42.6562;        53.0819;         0.0000;     ;
  988;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0000;        42.6562;        53.0819;         0.0000;     ;
  989;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0000;        42.6562;        53.0819;         0.0000;     ;
  990;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0232;         0.4827;        42.6562;        53.0819;         0.0000;     ;
  991;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0000;        42.6562;        53.0819;         0.0000;     ;
  992;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0000;        42.6562;        53.0819;         0.0000;     ;
  993;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0232;         0.4812;        42.6562;        53.0819;         0.0000;     ;
  994;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0000;        42.6562;        53.0819;         0.0000;     ;
  995;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0000;        42.6562;        53.0819;         0.0000;     ;
  996;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0230;         0.4788;        42.7188;        53.1596;         0.0000;     ;
  997;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0000;        42.7188;        53.1596;         0.0000;     ;
  998;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0000;        42.7188;        53.1596;         0.0000;     ;
  999;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0238;         0.4941;        42.7812;        53.2374;         0.0000;     ;
 1000;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0000;        42.7812;        53.2374;         0.0000;     ;
 1001;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0000;        42.7812;        53.2374;         0.0000;     ;
 1002;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0231;         0.4804;        42.8438;        53.3152;         0.0000;     ;
 1003;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0000;        42.8438;        53.3152;         0.0000;     ;
 1004;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0000;        42.8438;        53.3152;         0.0000;     ;
 1005;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0231;         0.4791;        42.8906;        53.3735;         0.0000;     ;
 1006;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0000;        42.8906;        53.3735;         0.0000;     ;
 1007;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0000;        42.8906;        53.3735;         0.0000;     ;
 1008;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0227;         0.4712;        42.9375;        53.4318;         0.0000;     ;
 1009;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0000;        42.9375;        53.4318;         0.0000;     ;
 1010;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0000;        42.9375;        53.4318;         0.0000;     ;
 1011;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0498;         1.0344;        44.1250;        54.9096;         0.0000;     ;
 1012;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0000;        44.1250;        54.9096;         0.0000;     ;
 1013;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0000;        44.1250;        54.9096;         0.0000;     ;
 1014;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0516;         1.0731;        46.0000;        57.2429;         0.0000;     ;
 1015;                 No new Cycle added;           LagrangianRelaxation.cpp;       230;                 Lagrange;         0.0000;         0.0000;        46.0000;        57.2429;         0.0000;     ;
 1016;         Phase 2(?): Look for chain;           LagrangianRelaxation.cpp;       239;                 Lagrange;         0.0000;         0.0000;        46.0000;        57.2429;         0.0000;     ;
 1017;                            Phase 3;           LagrangianRelaxation.cpp;       255;                 Lagrange;         0.0231;         0.4809;        46.3906;        57.7290;         0.0000;     ;
 1018;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;       445;                 Lagrange;         0.3558;         7.3942;        47.6406;        59.2845;         0.0000;     ;
 1019;          Save solution | Small gap;                         BBTree.cpp;       224;                   BBTree;         0.0000;         0.0009;        47.6406;        59.2845;         0.0000;     ;
 1020;                ->>- Lagrange -<<- ;           LagrangianRelaxation.cpp;        14;                 Lagrange;         0.0009;         0.0186;        47.6406;        59.2845;         0.0000;     ;
 1021;                CPLEX - Model built;           LagrangianRelaxation.cpp;        71;                 Lagrange;         0.0002;         0.0051;        47.6406;        59.2845;         0.0000;     ;
 1022;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0002;         0.0032;        47.6406;        59.2845;         0.0000;     ;
 1023;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0000;        47.6406;        59.2845;         0.0000;     ;
 1024;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0001;        47.6406;        59.2845;         0.0000;     ;
 1025;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0046;        47.6406;        59.2845;         0.0000;     ;
 1026;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0020;        47.6406;        59.2845;         0.0000;     ;
 1027;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0025;        47.6406;        59.2845;         0.0000;     ;
 1028;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0019;        47.6406;        59.2845;         0.0000;     ;
 1029;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0033;        47.6406;        59.2845;         0.0000;     ;
 1030;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0007;         0.0137;        47.6406;        59.2845;         0.0000;     ;
 1031;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0022;        47.6406;        59.2845;         0.0000;     ;
 1032;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0015;        47.6406;        59.2845;         0.0000;     ;
 1033;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0015;        47.6406;        59.2845;         0.0000;     ;
 1034;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0004;         0.0090;        47.6406;        59.2845;         0.0000;     ;
 1035;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0005;         0.0105;        47.6406;        59.2845;         0.0000;     ;
 1036;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0021;        47.6406;        59.2845;         0.0000;     ;
 1037;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0009;        47.6406;        59.2845;         0.0000;     ;
 1038;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0024;        47.6406;        59.2845;         0.0000;     ;
 1039;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0023;        47.6406;        59.2845;         0.0000;     ;
 1040;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0024;        47.6406;        59.2845;         0.0000;     ;
 1041;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1042;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0017;        47.6406;        59.2845;         0.0000;     ;
 1043;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0025;        47.6406;        59.2845;         0.0000;     ;
 1044;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0046;        47.6406;        59.2845;         0.0000;     ;
 1045;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0030;        47.6406;        59.2845;         0.0000;     ;
 1046;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0026;        47.6406;        59.2845;         0.0000;     ;
 1047;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0018;        47.6406;        59.2845;         0.0000;     ;
 1048;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0014;        47.6406;        59.2845;         0.0000;     ;
 1049;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0014;        47.6406;        59.2845;         0.0000;     ;
 1050;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0014;        47.6406;        59.2845;         0.0000;     ;
 1051;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0023;        47.6406;        59.2845;         0.0000;     ;
 1052;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1053;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0014;        47.6406;        59.2845;         0.0000;     ;
 1054;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0009;        47.6406;        59.2845;         0.0000;     ;
 1055;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0014;        47.6406;        59.2845;         0.0000;     ;
 1056;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1057;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0005;         0.0100;        47.6406;        59.2845;         0.0000;     ;
 1058;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0021;        47.6406;        59.2845;         0.0000;     ;
 1059;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0004;         0.0088;        47.6406;        59.2845;         0.0000;     ;
 1060;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0027;        47.6406;        59.2845;         0.0000;     ;
 1061;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0009;         0.0190;        47.6406;        59.2845;         0.0000;     ;
 1062;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0021;        47.6406;        59.2845;         0.0000;     ;
 1063;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0004;         0.0088;        47.6406;        59.2845;         0.0000;     ;
 1064;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0027;        47.6406;        59.2845;         0.0000;     ;
 1065;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0034;        47.6406;        59.2845;         0.0000;     ;
 1066;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0006;         0.0125;        47.6406;        59.2845;         0.0000;     ;
 1067;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0004;         0.0087;        47.6406;        59.2845;         0.0000;     ;
 1068;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0005;         0.0094;        47.6406;        59.2845;         0.0000;     ;
 1069;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0000;        47.6406;        59.2845;         0.0000;     ;
 1070;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0000;        47.6406;        59.2845;         0.0000;     ;
 1071;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0038;        47.6406;        59.2845;         0.0000;     ;
 1072;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0042;        47.6406;        59.2845;         0.0000;     ;
 1073;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0022;        47.6406;        59.2845;         0.0000;     ;
 1074;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0016;        47.6406;        59.2845;         0.0000;     ;
 1075;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0032;        47.6406;        59.2845;         0.0000;     ;
 1076;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0006;         0.0133;        47.6406;        59.2845;         0.0000;     ;
 1077;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0021;        47.6406;        59.2845;         0.0000;     ;
 1078;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0013;        47.6406;        59.2845;         0.0000;     ;
 1079;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1080;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0005;         0.0106;        47.6406;        59.2845;         0.0000;     ;
 1081;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0019;        47.6406;        59.2845;         0.0000;     ;
 1082;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0021;        47.6406;        59.2845;         0.0000;     ;
 1083;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0010;        47.6406;        59.2845;         0.0000;     ;
 1084;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0015;        47.6406;        59.2845;         0.0000;     ;
 1085;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0025;        47.6406;        59.2845;         0.0000;     ;
 1086;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0044;        47.6406;        59.2845;         0.0000;     ;
 1087;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0016;        47.6406;        59.2845;         0.0000;     ;
 1088;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0017;        47.6406;        59.2845;         0.0000;     ;
 1089;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0013;        47.6406;        59.2845;         0.0000;     ;
 1090;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1091;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1092;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0020;        47.6406;        59.2845;         0.0000;     ;
 1093;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1094;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1095;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1096;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1097;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0036;        47.6406;        59.2845;         0.0000;     ;
 1098;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0020;        47.6406;        59.2845;         0.0000;     ;
 1099;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0004;         0.0073;        47.6406;        59.2845;         0.0000;     ;
 1100;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0026;        47.6406;        59.2845;         0.0000;     ;
 1101;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0005;         0.0098;        47.6406;        59.2845;         0.0000;     ;
 1102;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0020;        47.6406;        59.2845;         0.0000;     ;
 1103;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0050;        47.6406;        59.2845;         0.0000;     ;
 1104;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0027;        47.6406;        59.2845;         0.0000;     ;
 1105;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0033;        47.6406;        59.2845;         0.0000;     ;
 1106;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0003;         0.0071;        47.6406;        59.2845;         0.0000;     ;
 1107;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0004;         0.0085;        47.6406;        59.2845;         0.0000;     ;
 1108;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0004;         0.0090;        47.6406;        59.2845;         0.0000;     ;
 1109;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0008;        47.6406;        59.2845;         0.0000;     ;
 1110;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0022;        47.6406;        59.2845;         0.0000;     ;
 1111;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0022;        47.6406;        59.2845;         0.0000;     ;
 1112;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0008;        47.6406;        59.2845;         0.0000;     ;
 1113;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0027;        47.6406;        59.2845;         0.0000;     ;
 1114;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0004;         0.0083;        47.6406;        59.2845;         0.0000;     ;
 1115;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0000;        47.6406;        59.2845;         0.0000;     ;
 1116;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0000;        47.6406;        59.2845;         0.0000;     ;
 1117;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0014;        47.6406;        59.2845;         0.0000;     ;
 1118;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0016;        47.6406;        59.2845;         0.0000;     ;
 1119;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0022;        47.6406;        59.2845;         0.0000;     ;
 1120;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0032;        47.6406;        59.2845;         0.0000;     ;
 1121;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0006;         0.0134;        47.6406;        59.2845;         0.0000;     ;
 1122;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0049;        47.6406;        59.2845;         0.0000;     ;
 1123;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0013;        47.6406;        59.2845;         0.0000;     ;
 1124;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1125;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0003;         0.0072;        47.6406;        59.2845;         0.0000;     ;
 1126;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0034;        47.6406;        59.2845;         0.0000;     ;
 1127;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0018;        47.6406;        59.2845;         0.0000;     ;
 1128;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0027;        47.6406;        59.2845;         0.0000;     ;
 1129;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0023;        47.6406;        59.2845;         0.0000;     ;
 1130;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0023;        47.6406;        59.2845;         0.0000;     ;
 1131;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0010;        47.6406;        59.2845;         0.0000;     ;
 1132;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0014;        47.6406;        59.2845;         0.0000;     ;
 1133;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0046;        47.6406;        59.2845;         0.0000;     ;
 1134;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0003;         0.0053;        47.6406;        59.2845;         0.0000;     ;
 1135;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0026;        47.6406;        59.2845;         0.0000;     ;
 1136;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0039;        47.6406;        59.2845;         0.0000;     ;
 1137;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0013;        47.6406;        59.2845;         0.0000;     ;
 1138;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1139;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0038;        47.6406;        59.2845;         0.0000;     ;
 1140;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0020;        47.6406;        59.2845;         0.0000;     ;
 1141;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0035;        47.6406;        59.2845;         0.0000;     ;
 1142;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0013;        47.6406;        59.2845;         0.0000;     ;
 1143;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0021;        47.6406;        59.2845;         0.0000;     ;
 1144;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0008;        47.6406;        59.2845;         0.0000;     ;
 1145;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0016;        47.6406;        59.2845;         0.0000;     ;
 1146;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0022;        47.6406;        59.2845;         0.0000;     ;
 1147;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0015;        47.6406;        59.2845;         0.0000;     ;
 1148;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0010;        47.6406;        59.2845;         0.0000;     ;
 1149;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0028;        47.6406;        59.2845;         0.0000;     ;
 1150;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0021;        47.6406;        59.2845;         0.0000;     ;
 1151;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1152;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
 1153;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0026;        47.6406;        59.2845;         0.0000;     ;
 1154;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0019;        47.6406;        59.2845;         0.0000;     ;
 1155;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0002;         0.0032;        47.6406;        59.2845;         0.0000;     ;
 1156;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0005;         0.0105;        47.6406;        59.2845;         0.0000;     ;
 1157;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0004;         0.0089;        47.6406;        59.2845;         0.0000;     ;
 1158;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0020;        47.6406;        59.2845;         0.0000;     ;
 1159;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0015;        47.6406;        59.2845;         0.0000;     ;
 1160;         CPLEX - Get some variables;           LagrangianRelaxation.cpp;       115;                 Lagrange;         0.0003;         0.0062;        47.6406;        59.2845;         0.0000;     ;
 1161;                      Warm Up phase;           LagrangianRelaxation.cpp;       120;                 Lagrange;         0.0000;         0.0000;        47.6406;        59.2845;         0.0000;     ;
 1162;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0000;         0.0000;        47.6406;        59.2845;         0.0000;     ;
 1163;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0025;        47.6406;        59.2845;         0.0000;     ;
 1164;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0026;        47.6406;        59.2845;         0.0000;     ;
 1165;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0003;         0.0061;        47.6406;        59.2845;         0.0000;     ;
 1166;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0016;        47.6406;        59.2845;         0.0000;     ;
 1167;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0030;        47.6406;        59.2845;         0.0000;     ;
 1168;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0003;         0.0055;        47.6406;        59.2845;         0.0000;     ;
 1169;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0023;        47.6406;        59.2845;         0.0000;     ;
 1170;                  Find Longest Path;                    LongestPath.cpp;       203;          FindLongestPath;         0.0001;         0.0012;        47.6406;        59.2845;         0.0000;     ;
